Título,Ubicación,Precio,Habitaciones,Baños,Metros Cuadrados,Planta
Dúplex en calle de Ponciano,Universidad-Malasaña (Distrito Centro. Madrid Capital),1.000.000 €,8 habs.,2 baños,229 m²,
,,,,,,
